period,age,value,measure,unit_type,source,details,prior_age,ldf,weight,interval
2014,147,31974793.6,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,135,1.0,31974016.36,135-147
2015,15,3914026.26,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2015,27,10081185.99,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,2.5757,3914026.26,15-27
2015,39,17820804.99,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,1.7677,10081185.99,27-39
2015,51,28624876.13,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.6063,17820804.99,39-51
2015,63,35041258.18,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,51,1.2242,28624876.13,51-63
2015,75,37093460.79,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,63,1.0586,35041258.18,63-75
2015,87,37584405.15,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,75,1.0132,37093460.79,75-87
2015,99,38631399.77,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,87,1.0279,37584405.15,87-99
2015,111,38949845.47,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,99,1.0082,38631399.77,99-111
2015,123,39137288.79,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,111,1.0048,38949845.47,111-123
2015,135,40369357.64,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,123,1.0315,39137288.79,123-135
2016,15,5627266.61,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2016,27,13862052.4,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,2.4634,5627266.61,15-27
2016,39,26020182.35,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,1.8771,13862052.4,27-39
2016,51,34662523.92,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.3321,26020182.35,39-51
2016,63,38926663.67,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,51,1.123,34662523.92,51-63
2016,75,42744778.05,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,63,1.0981,38926663.67,63-75
2016,87,44688768.18,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,75,1.0455,42744778.05,75-87
2016,99,45186459.34,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,87,1.0111,44688768.18,87-99
2016,111,45955510.75,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,99,1.017,45186459.34,99-111
2016,123,45960345.53,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,111,1.0001,45955510.75,111-123
2017,15,4552791.21,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2017,27,16951845.35,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,3.7234,4552791.21,15-27
2017,39,31509513.08,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,1.8588,16951845.35,27-39
2017,51,40070201.94,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.2717,31509513.08,39-51
2017,63,45678177.3,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,51,1.14,40070201.94,51-63
2017,75,52034113.94,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,63,1.1391,45678177.3,63-75
2017,87,53718565.09,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,75,1.0324,52034113.94,75-87
2017,99,55296546.3,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,87,1.0294,53718565.09,87-99
2017,111,55797684.33,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,99,1.0091,55296546.3,99-111
2018,15,6845894.6,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2018,27,16499188.17,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,2.4101,6845894.6,15-27
2018,39,29928354.76,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,1.8139,16499188.17,27-39
2018,51,42370595.1,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.4157,29928354.76,39-51
2018,63,51056327.15,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,51,1.205,42370595.1,51-63
2018,75,63272195.79,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,63,1.2393,51056327.15,63-75
2018,87,65697450.56,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,75,1.0383,63272195.79,75-87
2018,99,66721171.64,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,87,1.0156,65697450.56,87-99
2019,15,5506023.25,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2019,27,13642717.3,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,2.4778,5506023.25,15-27
2019,39,26569997.74,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,1.9476,13642717.3,27-39
2019,51,37513443.4,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.4119,26569997.74,39-51
2019,63,46270758.14,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,51,1.2334,37513443.4,51-63
2019,75,50187540.6,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,63,1.0846,46270758.14,63-75
2019,87,52700634.78,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,75,1.0501,50187540.6,75-87
2020,15,4654579.09,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2020,27,11497460.75,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,2.4701,4654579.09,15-27
2020,39,22377703.16,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,1.9463,11497460.75,27-39
2020,51,38386235.36,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.7154,22377703.16,39-51
2020,63,50428524.13,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,51,1.3137,38386235.36,51-63
2020,75,55789180.19,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,63,1.1063,50428524.13,63-75
2021,15,5195366.15,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2021,27,12860943.62,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,2.4755,5195366.15,15-27
2021,39,27756504.02,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,2.1582,12860943.62,27-39
2021,51,41550298.91,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.497,27756504.02,39-51
2021,63,51886572.68,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,51,1.2488,41550298.91,51-63
2022,15,5810357.79,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2022,27,19178594.3,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,3.3008,5810357.79,15-27
2022,39,40794448.0,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,2.1271,19178594.3,27-39
2022,51,58410356.82,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.4318,40794448.0,39-51
2023,15,7369392.22,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2023,27,23003902.48,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,3.1215,7369392.22,15-27
2023,39,55973144.09,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,2.4332,23003902.48,27-39
2024,15,10383967.8,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2024,27,29037771.32,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,2.7964,10383967.8,15-27
2025,15,14632406.6,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2008,15,16676.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2008,27,16841.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0099,16676.0,15-27
2008,39,16882.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.0024,16841.0,27-39
2008,51,16890.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,39,1.0005,16882.0,39-51
2008,63,16892.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,51,1.0001,16890.0,51-63
2008,75,16893.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,63,1.0001,16892.0,63-75
2008,87,16893.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,75,1.0,16893.0,75-87
2008,99,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,87,1.0001,16893.0,87-99
2008,111,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,99,1.0,16894.0,99-111
2008,123,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,111,1.0,16894.0,111-123
2008,135,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,123,1.0,16894.0,123-135
2008,147,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,135,1.0,16894.0,135-147
2008,159,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,147,1.0,16894.0,147-159
2008,171,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,159,1.0,16894.0,159-171
2008,183,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,171,1.0,16894.0,171-183
2008,195,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,183,1.0,16894.0,183-195
2008,207,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,195,1.0,16894.0,195-207
2008,219,16894.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,207,1.0,16894.0,207-219
2009,15,17605.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2009,27,17721.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0066,17605.0,15-27
2009,39,17743.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.0012,17721.0,27-39
2009,51,17755.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,39,1.0007,17743.0,39-51
2009,63,17757.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,51,1.0001,17755.0,51-63
2009,75,17757.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,63,1.0,17757.0,63-75
2009,87,17757.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,75,1.0,17757.0,75-87
2009,99,17757.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,87,1.0,17757.0,87-99
2009,111,17757.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,99,1.0,17757.0,99-111
